,Chr,Start,Stop,Samples,Sample_indices,Strand,Listing,Listing_subject,High,Low,UniqueIdentifier,pt87_lo_TPM,pt87_lo_Reads,pt214_hi_TPM,pt214_hi_Reads,pt214_lo_TPM,pt214_lo_Reads,pt221_lo_TPM,pt221_lo_Reads,pt226_lo_TPM,pt226_lo_Reads,pt221_hi_TPM,pt221_hi_Reads,pt226_hi_TPM,pt226_hi_Reads,pt212_lo_TPM,pt212_lo_Reads,pt87_hi_TPM,pt87_hi_Reads,pt212_hi_TPM,pt212_hi_Reads,Annotation,Distance to TSS,Nearest Ensembl,Gene Name,Gene Description,Gene Type,Annotations_short,CpG%,GC%,TRA,AIRE,Fezf2,Housekeeping,AIRE_dep_TRA,Fezf2_dep_TRA,other_TRA,Class
26029,chr19,50514668,50514684,"pt212_hi,pt214_hi,pt221_hi","pt212_hi_16301,pt214_hi_18542,pt221_hi_11676",-,3,3,3,0,26029,0.0,0.0,2.278830321059552,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.438925940920501,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183917022866659,2.0,promoter-TSS (NM_001114598),8,ENSG00000204653,ASPDH,aspartate dehydrogenase domain containing,protein-coding,promoter-TSS,0.041667,0.660566,True,True,False,False,True,False,False,High
26036,chr19,50911391,50911395,"pt212_hi,pt226_hi","pt212_hi_16303,pt226_hi_12728",-,2,2,2,0,26036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3899435587172695,2.0,0.0,0.0,0.0,0.0,34.23043522087737,4.0,promoter-TSS (NM_004917),-655,ENSG00000167749,KLK4,kallikrein related peptidase 4,protein-coding,promoter-TSS,0.005,0.519135,True,True,False,False,True,False,False,High
26054,chr19,51034902,51034915,"pt212_hi,pt226_hi","pt212_hi_16307,pt226_hi_12732",-,2,2,2,0,26054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800819253256856,2.0,0.0,0.0,0.0,0.0,5.407553800975758,4.0,promoter-TSS (NM_019598),93,ENSG00000186474,KLK12,kallikrein related peptidase 12,protein-coding,promoter-TSS,0.021667,0.579035,True,True,False,False,True,False,False,High
26068,chr19,51366887,51366900,"pt212_hi,pt214_hi","pt212_hi_16314,pt214_hi_18556",-,2,2,2,0,26068,0.0,0.0,4.8748881943394995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23316475476407,2.0,promoter-TSS (NM_001985),-506,ENSG00000105379,ETFB,electron transfer flavoprotein subunit beta,protein-coding,promoter-TSS,0.048333,0.628952,False,False,False,True,False,False,False,High
26099,chr19,51905009,51905017,"pt214_hi,pt221_hi","pt214_hi_18559,pt221_hi_11687",-,2,2,2,0,26099,0.0,0.0,4.065791337649071,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06970872345044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_023074),4,ENSG00000198093,ZNF649,zinc finger protein 649,protein-coding,promoter-TSS,0.035,0.442596,False,False,False,True,False,False,False,High
26215,chr19,54206453,54206457,"pt214_hi,pt226_hi,pt87_hi","pt214_hi_17798,pt226_hi_12188,pt87_hi_16812",+,3,3,3,0,26215,0.0,0.0,3.7717417701162,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.690009599487176,2.0,0.0,0.0,9.85375496081671,2.0,0.0,0.0,"exon (NM_001013, exon 4 of 5)",5597,ENSG00000170889,RPS9,ribosomal protein S9,protein-coding,exon,0.045,0.582363,False,False,False,False,False,False,False,High
26221,chr19,55087274,55087294,"pt212_hi,pt214_hi","pt212_hi_15689,pt214_hi_17801",+,2,2,2,0,26221,0.0,0.0,3.340287196532392,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5697135551558095,2.0,"intron (NM_017729, intron 13 of 14)",6892,ENSG00000131037,EPS8L1,EPS8 like 1,protein-coding,intron,0.093333,0.678869,False,False,False,False,False,False,False,High
26310,chr19,55652417,55652436,"pt212_hi,pt221_hi","pt212_hi_15704,pt221_hi_11154",+,2,2,2,0,26310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.019625675062806,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21785389398826,2.0,"intron (NM_001370471, intron 3 of 3)",-1623,ENSG00000063244,U2AF2,U2 small nuclear RNA auxiliary factor 2,protein-coding,intron,0.055,0.612313,False,False,False,True,False,False,False,High
26324,chr19,56121382,56121399,"pt212_hi,pt87_hi","pt212_hi_16354,pt87_hi_17673",-,2,2,2,0,26324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.851766124406184,2.0,3.2122068109406445,3.0,promoter-TSS (NM_001351682),-96,ENSG00000142409,ZNF787,zinc finger protein 787,protein-coding,promoter-TSS,0.085,0.68386,False,False,False,True,False,False,False,High
26331,chr19,56294085,56294096,"pt212_hi,pt226_hi","pt212_hi_16357,pt226_hi_12766",-,2,2,2,0,26331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6253497071194007,2.0,0.0,0.0,0.0,0.0,16.69447861746147,3.0,"intron (NM_001354658, intron 6 of 10)",20473,ENSG00000131848,ZSCAN5A,zinc finger and SCAN domain containing 5A,protein-coding,intron,0.015,0.505824,False,False,False,False,False,False,False,High
26387,chr19,57487753,57487757,"pt226_hi,pt87_hi","pt226_hi_12214,pt87_hi_16855",+,2,2,2,0,26387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.265128471179062,2.0,0.0,0.0,4.39363774601257,2.0,0.0,0.0,promoter-TSS (NM_001291743),5,ENSG00000105136,ZNF419,zinc finger protein 419,protein-coding,promoter-TSS,0.055,0.514143,False,False,False,True,False,False,False,High
26464,chr19,58393146,58393158,"pt221_hi,pt87_hi","pt221_hi_11183,pt87_hi_16877",+,2,2,2,0,26464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3898711855170944,5.0,0.0,0.0,0.0,0.0,6.934674014884078,3.0,0.0,0.0,promoter-TSS (NR_162103),-212,,MIR10394,microRNA 10394,ncRNA,promoter-TSS,0.03,0.532446,False,False,False,False,False,False,False,High
26527,chr2,2847045,2847049,"pt221_hi,pt87_hi","pt221_hi_1845,pt87_hi_2655",-,2,2,2,0,26527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3568894142413432,4.0,0.0,0.0,0.0,0.0,7.388702778153389,3.0,0.0,0.0,Intergenic,278979,ENSG00000234423,LINC01250,long intergenic non-protein coding RNA 1250,ncRNA,Intergeni,0.023333,0.587354,True,False,False,False,False,False,True,High
26540,chr2,3558463,3558477,"pt212_hi,pt214_hi","pt212_hi_1889,pt214_hi_2159",+,2,2,2,0,26540,0.0,0.0,5.4763707517550175,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.668727637778419,3.0,promoter-TSS (NM_001286834),83,ENSG00000234171,RNASEH1-AS1,RNASEH1 antisense RNA 1,ncRNA,promoter-TSS,0.115,0.718802,False,False,False,False,False,False,False,High
26550,chr2,3580191,3580199,"pt212_hi,pt226_hi","pt212_hi_1896,pt226_hi_1491",+,2,2,2,0,26550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.474416828517182,3.0,0.0,0.0,0.0,0.0,6.54798274671637,2.0,"exon (NM_001011, exon 6 of 7)",4935,ENSG00000171863,RPS7,ribosomal protein S7,protein-coding,exon,0.013333,0.399334,False,False,False,False,False,False,False,High
26551,chr2,3580221,3580226,"pt212_hi,pt214_hi,pt87_hi","pt212_hi_1897,pt214_hi_2165,pt87_hi_1981",+,3,3,3,0,26551,0.0,0.0,7.4749099973009185,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7883505071997607,3.0,9.545476687576269,2.0,"exon (NM_001011, exon 6 of 7)",4964,ENSG00000171863,RPS7,ribosomal protein S7,protein-coding,exon,0.013333,0.399334,False,False,False,False,False,False,False,High
26589,chr2,9739733,9739735,"pt214_hi,pt226_hi","pt214_hi_2913,pt226_hi_1968",-,2,2,2,0,26589,0.0,0.0,6.546461328211848,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.708387301751392,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Intergenic,-103708,ENSG00000115750,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B",protein-coding,Intergeni,0.028333,0.587354,False,False,False,False,False,False,False,High
26591,chr2,9843403,9843438,"pt212_hi,pt214_hi,pt87_hi","pt212_hi_1904,pt212_hi_1905,pt214_hi_2173,pt87_hi_1987",+,3,3,3,0,26591,0.0,0.0,5.494890551071147,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8732107953125454,3.0,8.315852968284629,4.0,promoter-TSS (NM_005680),-21,ENSG00000115750,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B",protein-coding,promoter-TSS,0.083333,0.599002,False,False,False,False,False,False,False,High
26600,chr2,10441673,10441709,"pt226_hi,pt87_hi","pt226_hi_1969,pt87_hi_2668",-,2,2,2,0,26600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37249756635492,3.0,0.0,0.0,5.195812473486932,2.0,0.0,0.0,"exon (NM_001287188, exon 11 of 12)",5158,ENSG00000206633,SNORA80B,"small nucleolar RNA, H/ACA box 80B",snoRNA,exon,0.028333,0.417637,False,False,False,False,False,False,False,High
26601,chr2,10442025,10442044,"pt212_hi,pt226_hi","pt212_hi_2581,pt226_hi_1970",-,2,2,2,0,26601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.007479220040008,6.0,0.0,0.0,0.0,0.0,2.980998003385502,2.0,"exon (NM_001287188, exon 9 of 12)",4814,ENSG00000206633,SNORA80B,"small nucleolar RNA, H/ACA box 80B",snoRNA,exon,0.018333,0.409318,False,False,False,False,False,False,False,High
26662,chr2,20033124,20033136,"pt226_hi,pt87_hi","pt226_hi_1982,pt87_hi_2679",-,2,2,2,0,26662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.752110112908625,5.0,0.0,0.0,4.657803289055373,2.0,0.0,0.0,"3' UTR (NM_014713, exon 7 of 7)",18498,ENSG00000068697,LAPTM4A,lysosomal protein transmembrane 4 alpha,protein-coding,3' UTR,0.008333,0.397671,False,False,False,True,False,False,False,High
26673,chr2,20225121,20225131,"pt212_hi,pt221_hi,pt87_hi","pt212_hi_2605,pt221_hi_1864,pt87_hi_2682",-,3,3,3,0,26673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.211149892819829,4.0,0.0,0.0,0.0,0.0,12.86166770055446,2.0,48.43316698677992,4.0,promoter-TSS (NM_002997),4,ENSG00000115884,SDC1,syndecan 1,protein-coding,promoter-TSS,0.09,0.71381,False,False,False,False,False,False,False,High
26761,chr2,25273780,25273794,"pt214_hi,pt226_hi","pt214_hi_2961,pt226_hi_2003",-,2,2,2,0,26761,0.0,0.0,3.2165957394407294,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.717343543445188,3.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NR_135490, intron 6 of 23)",-21472,ENSG00000119772,DNMT3A,DNA methyltransferase 3 alpha,protein-coding,intron,0.018333,0.565724,False,False,False,False,False,False,False,High
26762,chr2,25379334,25379356,"pt212_hi,pt214_hi","pt212_hi_2620,pt214_hi_2962",-,2,2,2,0,26762,0.0,0.0,6.11236369791103,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26230096469594,4.0,"intron (NM_001351394, intron 16 of 17)",-36755,ENSG00000119772,DNMT3A,DNA methyltransferase 3 alpha,protein-coding,intron,0.018333,0.55574,False,False,False,False,False,False,False,High
26776,chr2,26034192,26034195,"pt212_hi,pt226_hi","pt212_hi_1926,pt226_hi_1510",+,2,2,2,0,26776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.335927984294984,2.0,0.0,0.0,0.0,0.0,3.125648096893862,2.0,"5' UTR (NM_016131, exon 1 of 6)",110,ENSG00000084733,RAB10,"RAB10, member RAS oncogene family",protein-coding,5' UTR,0.106667,0.703827,False,False,False,True,False,False,False,High
26777,chr2,26114739,26114756,"pt221_hi,pt87_hi","pt221_hi_1399,pt87_hi_2008",+,2,2,2,0,26777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.570857591353567,11.0,0.0,0.0,0.0,0.0,4.58579809199666,2.0,0.0,0.0,"intron (NM_016131, intron 3 of 5)",-58340,ENSG00000157833,GAREM2,GRB2 associated regulator of MAPK1 subtype 2,protein-coding,intron,0.006667,0.40599,False,True,False,False,False,False,False,High
26811,chr2,27211747,27211754,"pt212_hi,pt214_hi,pt226_hi","pt212_hi_2629,pt214_hi_2969,pt226_hi_2009",-,3,3,3,0,26811,0.0,0.0,22.07708435591666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.070600903509737,4.0,0.0,0.0,0.0,0.0,16.589950091336043,2.0,promoter-TSS (NM_001170795),-280,ENSG00000138085,ATRAID,all-trans retinoic acid induced differentiation factor,protein-coding,promoter-TSS,0.101667,0.703827,False,False,False,True,False,False,False,High
26817,chr2,27217369,27217403,"pt212_hi,pt87_hi","pt212_hi_1942,pt87_hi_2021",+,2,2,2,0,26817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84980594380654,2.0,3.262945692886312,2.0,promoter-TSS (NM_004341),-4,ENSG00000084774,CAD,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase",protein-coding,promoter-TSS,0.075,0.580699,False,False,False,False,False,False,False,High
26864,chr2,27779503,27779511,"pt214_hi,pt226_hi","pt214_hi_2232,pt226_hi_1532",+,2,2,2,0,26864,0.0,0.0,14.31218113951554,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541383243358682,3.0,0.0,0.0,0.0,0.0,0.0,0.0,"exon (NM_145330, exon 3 of 3)",7788,ENSG00000243147,MRPL33,mitochondrial ribosomal protein L33,protein-coding,exon,0.011667,0.400998,False,True,False,True,False,False,False,High
26897,chr2,28416025,28416057,"pt212_hi,pt214_hi","pt212_hi_1962,pt214_hi_2238",+,2,2,2,0,26897,0.0,0.0,2.993691182822538,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.802509606009892,2.0,"3' UTR (NM_005253, exon 4 of 4)",-21369,ENSG00000229951,FLJ31356,uncharacterized protein FLJ31356,ncRNA,3' UTR,0.011667,0.427621,False,False,False,False,False,False,False,High
26953,chr2,33399038,33399052,"pt214_hi,pt87_hi","pt214_hi_2254,pt87_hi_2054",+,2,2,2,0,26953,0.0,0.0,2.2710346664040695,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.851766124406184,2.0,0.0,0.0,"3' UTR (NM_001166266, exon 29 of 29)",-19471,ENSG00000283591,MIR4430,microRNA 4430,ncRNA,3' UTR,0.006667,0.342762,False,False,False,False,False,False,False,High
26968,chr2,37106579,37106588,"pt212_hi,pt226_hi","pt212_hi_2648,pt226_hi_2020",-,2,2,2,0,26968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620042968648877,4.0,0.0,0.0,0.0,0.0,11.73836408638566,2.0,"3' UTR (NM_001135652, exon 14 of 14)",22133,ENSG00000152133,GPATCH11,G-patch domain containing 11,protein-coding,3' UTR,0.011667,0.407654,False,False,False,False,False,False,False,High
26977,chr2,37213924,37213954,"pt212_hi,pt214_hi","pt212_hi_2650,pt214_hi_2990",-,2,2,2,0,26977,0.0,0.0,2.8259970284100695,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.639493881976792,2.0,"exon (NM_005760, exon 10 of 16)",17443,ENSG00000218739,CEBPZOS,CEBPZ opposite strand,protein-coding,exon,0.003333,0.297837,False,False,False,False,False,False,False,High
27002,chr2,38069150,38069162,"pt212_hi,pt87_hi","pt212_hi_2654,pt87_hi_2740",-,2,2,2,0,27002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6357768831631296,2.0,3.33732643685948,2.0,"3' UTR (NM_000104, exon 3 of 3)",7025,ENSG00000138061,CYP1B1,cytochrome P450 family 1 subfamily B member 1,protein-coding,3' UTR,0.003333,0.327787,False,False,False,False,False,False,False,High
27016,chr2,38377985,38378000,"pt212_hi,pt221_hi,pt87_hi","pt212_hi_2657,pt221_hi_1901,pt87_hi_2742",-,3,3,3,0,27016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.265344876283891,4.0,0.0,0.0,0.0,0.0,2.517296833642853,2.0,3.39479496074818,2.0,promoter-TSS (NM_001330458),-570,ENSG00000119787,ATL2,atlastin GTPase 2,protein-coding,promoter-TSS,0.02,0.472546,False,False,False,True,False,False,False,High
27051,chr2,41930256,41930261,"pt212_hi,pt214_hi,pt226_hi,pt87_hi","pt212_hi_2664,pt214_hi_3008,pt226_hi_2028,pt87_hi_2754",-,4,4,4,0,27051,0.0,0.0,5.7031004330330894,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.659602502051977,2.0,0.0,0.0,5.544204548143489,3.0,11.222560492592002,3.0,Intergenic,3464,ENSG00000234362,LINC01914,long intergenic non-protein coding RNA 1914,ncRNA,Intergeni,0.015,0.434276,False,False,False,False,False,False,False,High
27055,chr2,41933962,41933971,"pt212_hi,pt214_hi,pt87_hi","pt212_hi_2667,pt214_hi_3009,pt87_hi_2757",-,3,3,3,0,27055,0.0,0.0,7.61721730699087,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95088894505952,2.0,6.270401530458241,2.0,promoter-TSS (NR_110262),-244,ENSG00000234362,LINC01914,long intergenic non-protein coding RNA 1914,ncRNA,promoter-TSS,0.01,0.480865,False,False,False,False,False,False,False,High
27082,chr2,42792301,42792315,"pt214_hi,pt87_hi","pt214_hi_2276,pt87_hi_2071",+,2,2,2,0,27082,0.0,0.0,5.25770412293708,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.447715168180213,2.0,0.0,0.0,"intron (NM_012205, intron 1 of 9)",275,ENSG00000162882,HAAO,"3-hydroxyanthranilate 3,4-dioxygenase",protein-coding,intron,0.011667,0.552413,False,False,False,False,False,False,False,High
27150,chr2,46297748,46297766,"pt212_hi,pt87_hi","pt212_hi_2003,pt87_hi_2080",+,2,2,2,0,27150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83308862653076,2.0,4.519676061574412,2.0,"5' UTR (NM_001430, exon 1 of 16)",350,ENSG00000116016,EPAS1,endothelial PAS domain protein 1,protein-coding,5' UTR,0.113333,0.702163,False,False,False,False,False,False,False,High
27179,chr2,47385167,47385168,"pt212_hi,pt226_hi","pt212_hi_2008,pt226_hi_1567",+,2,2,2,0,27179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5567350284951367,2.0,0.0,0.0,0.0,0.0,6.84088953347531,2.0,"exon (NM_002354, exon 8 of 9)",7493,ENSG00000207923,MIR559,microRNA 559,ncRNA,exon,0.013333,0.43594,True,False,False,False,False,False,True,High
27180,chr2,47385191,47385201,"pt214_hi,pt87_hi","pt214_hi_2290,pt87_hi_2085",+,2,2,2,0,27180,0.0,0.0,4.57597661174274,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.410711470304543,2.0,0.0,0.0,"exon (NM_002354, exon 8 of 9)",7521,ENSG00000207923,MIR559,microRNA 559,ncRNA,exon,0.01,0.425957,True,False,False,False,False,False,True,High
27191,chr2,47805619,47805647,"pt212_hi,pt87_hi","pt212_hi_2012,pt87_hi_2092",+,2,2,2,0,27191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.410711470304543,2.0,2.553032317921052,2.0,"exon (NM_001281492, exon 5 of 8)",21678,ENSG00000116062,MSH6,mutS homolog 6,protein-coding,exon,0.015,0.40599,False,False,False,True,False,False,False,High
27199,chr2,50010602,50010609,"pt214_hi,pt221_hi","pt214_hi_3046,pt221_hi_1925",-,2,2,2,0,27199,0.0,0.0,4.706773935152436,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4438617459965046,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_001330093, intron 21 of 22)",-36403,ENSG00000179915,NRXN1,neurexin 1,protein-coding,intron,0.0,0.372712,False,False,False,False,False,False,False,High
27200,chr2,51221878,51221907,"pt212_hi,pt214_hi","pt212_hi_2694,pt214_hi_3047",-,2,2,2,0,27200,0.0,0.0,2.2710346664040695,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29587914735729,2.0,"intron (NR_135237, intron 2 of 10)",189292,ENSG00000231918,LOC730100,uncharacterized LOC730100,ncRNA,intron,0.011667,0.432612,False,False,False,False,False,False,False,High
27202,chr2,53767817,53767831,"pt212_hi,pt214_hi","pt212_hi_2013,pt214_hi_2294",+,2,2,2,0,27202,0.0,0.0,3.20425807065964,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2970809560056793,3.0,promoter-TSS (NM_001346127),20,ENSG00000143942,CHAC2,ChaC cation transport regulator homolog 2,protein-coding,promoter-TSS,0.055,0.500832,False,False,False,False,False,False,False,High
27250,chr2,55233339,55233366,"pt212_hi,pt214_hi","pt212_hi_2022,pt214_hi_2310",+,2,2,2,0,27250,0.0,0.0,2.2710346664040695,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.277378021909249,2.0,promoter-TSS (NR_148538),675,ENSG00000143947,RPS27A,ribosomal protein S27a,protein-coding,promoter-TSS,0.046667,0.517471,False,False,False,False,False,False,False,High
27251,chr2,55234121,55234130,"pt221_hi,pt226_hi","pt221_hi_1472,pt226_hi_1583",+,2,2,2,0,27251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.371263079153145,8.0,2.639426478614663,3.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_039624).3,-38,ENSG00000283795,MIR4426,microRNA 4426,ncRNA,promoter-TSS,0.015,0.44426,False,False,False,False,False,False,False,High
27294,chr2,60881642,60881647,"pt212_hi,pt214_hi","pt212_hi_2031,pt214_hi_2320",+,2,2,2,0,27294,0.0,0.0,9.779445900542887,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.134154550532088,2.0,promoter-TSS (NM_001291746),71,ENSG00000162924,REL,"REL proto-oncogene, NF-kB subunit",protein-coding,promoter-TSS,0.108333,0.730449,False,False,False,False,False,False,False,High
27300,chr2,61144903,61144921,"pt212_hi,pt214_hi","pt212_hi_2711,pt214_hi_3070",-,2,2,2,0,27300,0.0,0.0,2.9796337496528,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.553032317921052,2.0,promoter-TSS (NM_001367069),63,ENSG00000212978,LOC339803,uncharacterized LOC339803,ncRNA,promoter-TSS,0.045,0.47421,False,False,False,False,False,False,False,High
27360,chr2,64204291,64204296,"pt214_hi,pt87_hi","pt214_hi_3082,pt87_hi_2806",-,2,2,2,0,27360,0.0,0.0,8.623629473712294,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4254249009064135,2.0,0.0,0.0,"non-coding (NR_033837, exon 1 of 6)",1191,ENSG00000230923,LINC00309,long intergenic non-protein coding RNA 309,ncRNA,non-coding,0.02,0.467554,False,False,False,False,False,False,False,High
27430,chr2,68387943,68387951,"pt212_hi,pt226_hi,pt87_hi","pt212_hi_2059,pt226_hi_1607,pt87_hi_2146",+,3,3,3,0,27430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.804816901887142,3.0,0.0,0.0,9.145338815787529,2.0,21.69192469210885,4.0,"intron (NM_002664, intron 5 of 8)",22665,ENSG00000115956,PLEK,pleckstrin,protein-coding,intron,0.005,0.417637,False,False,False,False,False,False,False,High
27432,chr2,68388243,68388264,"pt212_hi,pt214_hi,pt221_hi,pt87_hi","pt212_hi_2061,pt214_hi_2348,pt221_hi_1505,pt87_hi_2147",+,4,4,4,0,27432,0.0,0.0,4.926001651500237,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.361391559501296,6.0,0.0,0.0,0.0,0.0,2.86932142242554,2.0,2.87475218248297,2.0,"intron (NM_002664, intron 5 of 8)",22972,ENSG00000115956,PLEK,pleckstrin,protein-coding,intron,0.006667,0.472546,False,False,False,False,False,False,False,High
27441,chr2,68974626,68974642,"pt212_hi,pt214_hi","pt212_hi_2063,pt214_hi_2349",+,2,2,2,0,27441,0.0,0.0,12.886735857882604,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17338739969489,6.0,promoter-TSS (NM_019617),61,ENSG00000169605,GKN1,gastrokine 1,protein-coding,promoter-TSS,0.006667,0.410982,True,True,False,False,True,False,False,High
27470,chr2,70086944,70086961,"pt212_hi,pt214_hi","pt212_hi_2742,pt214_hi_3103",-,2,2,2,0,27470,0.0,0.0,2.92786074807728,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.157138421820645,3.0,promoter-TSS (NR_033872),62,ENSG00000179818,PCBP1-AS1,PCBP1 antisense RNA 1,ncRNA,promoter-TSS,0.086667,0.608985,False,False,False,False,False,False,False,High
27475,chr2,70087828,70087845,"pt212_hi,pt214_hi","pt212_hi_2078,pt214_hi_2359",+,2,2,2,0,27475,0.0,0.0,3.7176744095559098,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.701280597642416,2.0,promoter-TSS (NR_033872),360,ENSG00000169564,PCBP1,poly(rC) binding protein 1,protein-coding,promoter-TSS,0.11,0.660566,False,False,False,True,False,False,False,High
