,Chr,Start,Stop,Samples,Sample_indices,Strand,Listing,Listing_subject,High,Low,UniqueIdentifier,pt87_lo_TPM,pt87_lo_Reads,pt214_hi_TPM,pt214_hi_Reads,pt214_lo_TPM,pt214_lo_Reads,pt221_lo_TPM,pt221_lo_Reads,pt226_lo_TPM,pt226_lo_Reads,pt221_hi_TPM,pt221_hi_Reads,pt226_hi_TPM,pt226_hi_Reads,pt212_lo_TPM,pt212_lo_Reads,pt87_hi_TPM,pt87_hi_Reads,pt212_hi_TPM,pt212_hi_Reads,Annotation,Distance to TSS,Nearest Ensembl,Gene Name,Gene Description,Gene Type,Annotations_short,CpG%,GC%,TRA,AIRE,Fezf2,Housekeeping,AIRE_dep_TRA,Fezf2_dep_TRA,other_TRA,Class
32054,chr22,29883197,29883214,"pt212_lo,pt87_lo","pt212_lo_18023,pt87_lo_19108",+,2,2,0,2,32054,2.7247447259741486,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3367829415948647,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_153050),32,ENSG00000100330,MTMR3,myotubularin related protein 3,protein-coding,promoter-TSS,0.071667,0.572379,False,False,False,True,False,False,False,Low
32058,chr22,30289531,30289539,"pt212_lo,pt87_lo","pt212_lo_18242,pt87_lo_19350",-,2,2,0,2,32058,16.952226789896493,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.709972416998282,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001037666),92,ENSG00000239282,CASTOR1,cytosolic arginine sensor for mTORC1 subunit 1,protein-coding,promoter-TSS,0.103333,0.685524,False,False,False,False,False,False,False,Low
32114,chr22,31496133,31496163,"pt214_lo,pt87_lo","pt214_lo_18973,pt87_lo_19120",+,2,2,0,2,32114,2.571374606958418,3.0,0.0,0.0,5.4161285993181405,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001258327),9,ENSG00000198089,SFI1,SFI1 centrin binding protein,protein-coding,promoter-TSS,0.041667,0.447587,False,False,False,False,False,False,False,Low
32127,chr22,31646520,31646530,"pt214_lo,pt87_lo","pt214_lo_19208,pt87_lo_19369",-,2,2,0,2,32127,5.42180418266524,3.0,0.0,0.0,4.699739552972392,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_001326416, intron 3 of 10)",-8002,ENSG00000241878,PISD,phosphatidylserine decarboxylase,protein-coding,intron,0.011667,0.420965,False,False,False,False,False,False,False,Low
32128,chr22,31650437,31650444,"pt214_lo,pt226_lo","pt214_lo_19209,pt226_lo_13444",-,2,2,0,2,32128,0.0,0.0,0.0,0.0,5.59129723368862,2.0,0.0,0.0,3.356078169612613,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_001326415, intron 1 of 8)",11774,ENSG00000241878,PISD,phosphatidylserine decarboxylase,protein-coding,intron,0.011667,0.392679,False,False,False,False,False,False,False,Low
32136,chr22,31944674,31944680,"pt226_lo,pt87_lo","pt226_lo_13274,pt87_lo_19125",+,2,2,0,2,32136,8.22308912402322,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.607596382187609,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5' UTR (NM_003405, exon 1 of 2)",142,ENSG00000128245,YWHAH,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta,protein-coding,5' UTR,0.135,0.74376,False,False,False,False,False,False,False,Low
32173,chr22,35648373,35648387,"pt212_lo,pt226_lo","pt212_lo_18051,pt226_lo_13283",+,2,2,0,2,32173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0752629258640063,3.0,0.0,0.0,0.0,0.0,5.81129226836855,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_030641),-66,ENSG00000221963,APOL6,apolipoprotein L6,protein-coding,promoter-TSS,0.018333,0.464226,False,True,False,False,False,False,False,Low
32231,chr22,36294272,36294294,"pt214_lo,pt87_lo","pt214_lo_19228,pt87_lo_19386",-,2,2,0,2,32231,7.470849472027917,2.0,0.0,0.0,3.454547073397974,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"exon (NM_002473, exon 28 of 41)",-7376,ENSG00000278420,MIR6819,microRNA 6819,ncRNA,exon,0.028333,0.515807,False,False,False,False,False,False,False,Low
32240,chr22,36329424,36329435,"pt214_lo,pt87_lo","pt214_lo_19230,pt87_lo_19387",-,2,2,0,2,32240,2.3314760890900854,2.0,0.0,0.0,2.8918744600232373,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_002473, intron 3 of 40)",-42523,ENSG00000278420,MIR6819,microRNA 6819,ncRNA,intron,0.031667,0.547421,False,False,False,False,False,False,False,Low
32261,chr22,36529196,36529206,"pt214_lo,pt87_lo","pt214_lo_19240,pt87_lo_19394",-,2,2,0,2,32261,3.247850525910371,2.0,0.0,0.0,6.29286314873946,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_003753),-35,ENSG00000100353,EIF3D,eukaryotic translation initiation factor 3 subunit D,protein-coding,promoter-TSS,0.095,0.600666,False,False,False,True,False,False,False,Low
32301,chr22,37746237,37746255,"pt212_lo,pt214_lo","pt212_lo_18075,pt214_lo_19008",+,2,2,0,2,32301,0.0,0.0,0.0,0.0,2.8367193239913435,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.507896588642099,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_007032),12,ENSG00000100106,TRIOBP,TRIO and F-actin binding protein,protein-coding,promoter-TSS,0.141667,0.748752,False,False,False,False,False,False,False,Low
32302,chr22,37774126,37774130,"pt214_lo,pt226_lo","pt214_lo_19009,pt226_lo_13302",+,2,2,0,2,32302,0.0,0.0,0.0,0.0,2.760373905478123,2.0,0.0,0.0,2.9650133121600537,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_007032, exon 14 of 14)",27894,ENSG00000100106,TRIOBP,TRIO and F-actin binding protein,protein-coding,3' UTR,0.02,0.547421,False,False,False,False,False,False,False,Low
32308,chr22,37807145,37807168,"pt212_lo,pt214_lo","pt212_lo_18078,pt214_lo_19012",+,2,2,0,2,32308,0.0,0.0,0.0,0.0,3.19023700773468,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.747981753595772,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001171690),-748,ENSG00000100116,GCAT,glycine C-acetyltransferase,protein-coding,promoter-TSS,0.018333,0.485857,False,False,False,False,False,False,False,Low
32346,chr22,38215217,38215222,"pt214_lo,pt87_lo","pt214_lo_19023,pt87_lo_19175",+,2,2,0,2,32346,3.0305645190919894,2.0,0.0,0.0,5.36474554362774,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_012323, exon 3 of 3)",9500,,SNORA92,"small nucleolar RNA, H/ACA box 92",snoRNA,3' UTR,0.06,0.640599,False,False,False,False,False,False,False,Low
32354,chr22,38215921,38215935,"pt226_lo,pt87_lo","pt226_lo_13315,pt87_lo_19183",+,2,2,0,2,32354,6.215214871260497,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.959933514766062,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_012323, exon 3 of 3)",8792,,SNORA92,"small nucleolar RNA, H/ACA box 92",snoRNA,3' UTR,0.01,0.580699,False,False,False,False,False,False,False,Low
32356,chr22,38216057,38216066,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_18094,pt214_lo_19026,pt87_lo_19184",+,3,3,0,3,32356,3.36986349417038,2.0,0.0,0.0,4.332291803374393,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.209438312479169,2.0,0.0,0.0,0.0,0.0,"3' UTR (NM_012323, exon 3 of 3)",8658,,SNORA92,"small nucleolar RNA, H/ACA box 92",snoRNA,3' UTR,0.018333,0.55574,False,False,False,False,False,False,False,Low
32357,chr22,38216209,38216224,"pt221_lo,pt226_lo","pt221_lo_12605,pt226_lo_13317",+,2,2,0,2,32357,0.0,0.0,0.0,0.0,0.0,0.0,2.3015448789590716,9.0,2.299214348424799,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_012323, exon 3 of 3)",8503,,SNORA92,"small nucleolar RNA, H/ACA box 92",snoRNA,3' UTR,0.013333,0.519135,False,False,False,False,False,False,False,Low
32377,chr22,38468076,38468096,"pt214_lo,pt87_lo","pt214_lo_19029,pt87_lo_19189",+,2,2,0,2,32377,5.336828435579847,4.0,0.0,0.0,2.4609676957716298,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_006855),-10,ENSG00000100196,KDELR3,KDEL endoplasmic reticulum protein retention receptor 3,protein-coding,promoter-TSS,0.095,0.71381,False,False,False,False,False,False,False,Low
32380,chr22,38483745,38483763,"pt214_lo,pt87_lo","pt214_lo_19249,pt87_lo_19413",-,2,2,0,2,32380,5.132723158886489,2.0,0.0,0.0,2.629596523590334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TTS (NM_006855),15658,ENSG00000100196,KDELR3,KDEL endoplasmic reticulum protein retention receptor 3,protein-coding,TTS,0.005,0.432612,False,False,False,False,False,False,False,Low
32381,chr22,38483826,38483836,"pt214_lo,pt226_lo","pt214_lo_19250,pt226_lo_13472",-,2,2,0,2,32381,0.0,0.0,0.0,0.0,2.8787204634,2.0,0.0,0.0,2.3375525425605566,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TTS (NM_006855),15735,ENSG00000100196,KDELR3,KDEL endoplasmic reticulum protein retention receptor 3,protein-coding,TTS,0.003333,0.409318,False,False,False,False,False,False,False,Low
32390,chr22,38485222,38485238,"pt214_lo,pt226_lo","pt214_lo_19252,pt226_lo_13474",-,2,2,0,2,32390,0.0,0.0,0.0,0.0,6.935564622298904,3.0,0.0,0.0,2.949560858075552,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001098504, exon 13 of 13)",17134,ENSG00000100196,KDELR3,KDEL endoplasmic reticulum protein retention receptor 3,protein-coding,3' UTR,0.003333,0.381032,False,False,False,False,False,False,False,Low
32394,chr22,38487977,38487997,"pt212_lo,pt87_lo","pt212_lo_18299,pt87_lo_19418",-,2,2,0,2,32394,3.474982128259168,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.418887786432951,2.0,0.0,0.0,0.0,0.0,"exon (NM_001098504, exon 12 of 13)",18324,ENSG00000100201,DDX17,DEAD-box helicase 17,protein-coding,exon,0.015,0.450915,False,False,False,True,False,False,False,Low
32454,chr22,39018562,39018579,"pt214_lo,pt87_lo","pt214_lo_19036,pt87_lo_19196",+,2,2,0,2,32454,3.3365586625985344,3.0,0.0,0.0,2.51946163013395,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_014508, exon 4 of 4)",-2556,ENSG00000243811,APOBEC3D,apolipoprotein B mRNA editing enzyme catalytic subunit 3D,protein-coding,3' UTR,0.018333,0.589018,False,False,False,False,False,False,False,Low
32470,chr22,39132111,39132117,"pt214_lo,pt87_lo","pt214_lo_19265,pt87_lo_19429",-,2,2,0,2,32470,2.3473763398052694,2.0,0.0,0.0,2.35861733087307,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_175709, exon 6 of 6)",20566,ENSG00000100307,CBX7,chromobox 7,protein-coding,3' UTR,0.016667,0.575707,False,False,False,False,False,False,False,Low
32485,chr22,39315536,39315555,"pt212_lo,pt87_lo","pt212_lo_18316,pt87_lo_19440",-,2,2,0,2,32485,3.38232100668556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.771957741996374,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_000027),-239,ENSG00000209482,SNORD83A,"small nucleolar RNA, C/D box 83A",snoRNA,promoter-TSS,0.021667,0.547421,False,False,False,False,False,False,False,Low
32489,chr22,39317562,39317590,"pt226_lo,pt87_lo","pt226_lo_13487,pt87_lo_19443",-,2,2,0,2,32489,7.280844792220198,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0554190153260765,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_000026),-680,,SNORD139,"small nucleolar RNA, C/D box 139",snoRNA,promoter-TSS,0.01,0.46589,False,False,False,False,False,False,False,Low
32497,chr22,39364140,39364156,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_18108,pt214_lo_19040,pt87_lo_19201",+,3,3,0,3,32497,4.915703823105067,6.0,0.0,0.0,4.375526074723175,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.113721882437803,8.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_145738),-22,ENSG00000100321,SYNGR1,synaptogyrin 1,protein-coding,promoter-TSS,0.028333,0.605657,False,False,False,False,False,False,False,Low
32528,chr22,39875296,39875313,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_18115,pt214_lo_19048,pt87_lo_19209",+,3,3,0,3,32528,8.118818264226393,3.0,0.0,0.0,3.7891131753652294,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.401284349429343,3.0,0.0,0.0,0.0,0.0,"intron (NM_152512, intron 2 of 6)",18455,ENSG00000176177,ENTHD1,ENTH domain containing 1,protein-coding,intron,0.038333,0.400998,True,True,False,False,True,False,False,Low
32534,chr22,40177925,40177928,"pt226_lo,pt87_lo","pt226_lo_13333,pt87_lo_19211",+,2,2,0,2,32534,3.74787738620004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.273593614326733,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001162501),2,ENSG00000100354,TNRC6B,trinucleotide repeat containing adaptor 6B,protein-coding,promoter-TSS,0.011667,0.434276,False,False,False,False,False,False,False,Low
32545,chr22,40830890,40830908,"pt214_lo,pt87_lo","pt214_lo_19279,pt87_lo_19454",-,2,2,0,2,32545,6.22265170397623,2.0,0.0,0.0,3.665925368205788,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"exon (NM_001278589, exon 9 of 12)",-11500,ENSG00000100372,SLC25A17,solute carrier family 25 member 17,protein-coding,exon,0.016667,0.389351,False,False,False,False,False,False,False,Low
32554,chr22,41091731,41091745,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_18124,pt214_lo_19052,pt87_lo_19219",+,3,3,0,3,32554,3.8011682768924895,2.0,0.0,0.0,9.988013539561814,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80161303685801,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001362843),-775,ENSG00000284015,MIR1281,microRNA 1281,ncRNA,promoter-TSS,0.073333,0.648918,False,False,False,False,False,False,False,Low
32600,chr22,41433769,41433788,"pt214_lo,pt87_lo","pt214_lo_19292,pt87_lo_19464",-,2,2,0,2,32600,3.33469618542388,2.0,0.0,0.0,2.359048379556714,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_016272, exon 2 of 2)",13022,ENSG00000183864,TOB2,"transducer of ERBB2, 2",protein-coding,3' UTR,0.01,0.344426,False,False,False,False,False,False,False,Low
32607,chr22,41448547,41448549,"pt212_lo,pt214_lo,pt226_lo,pt87_lo","pt212_lo_18339,pt214_lo_19294,pt226_lo_13499,pt87_lo_19466",-,4,4,0,4,32607,4.07522532519186,2.0,0.0,0.0,4.57933098824046,2.0,0.0,0.0,6.498994171812729,2.0,0.0,0.0,0.0,0.0,4.40915715648102,2.0,0.0,0.0,0.0,0.0,Intergenic,-1747,ENSG00000183864,TOB2,"transducer of ERBB2, 2",protein-coding,Intergeni,0.031667,0.507488,False,False,False,False,False,False,False,Low
32643,chr22,41998781,41998805,"pt212_lo,pt87_lo","pt212_lo_18139,pt87_lo_19232",+,2,2,0,2,32643,3.33469618542388,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.489496005949372,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_152613),5,ENSG00000183066,WBP2NL,WBP2 N-terminal like,protein-coding,promoter-TSS,0.051667,0.589018,True,False,False,False,False,False,True,Low
32672,chr22,43089340,43089353,"pt212_lo,pt221_lo,pt87_lo","pt212_lo_18373,pt221_lo_12803,pt87_lo_19489",-,3,3,0,3,32672,2.9635798332346,3.0,0.0,0.0,0.0,0.0,2.3552322943122643,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53618733775656,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_012263),44,ENSG00000100271,TTLL1,tubulin tyrosine ligase like 1,protein-coding,promoter-TSS,0.075,0.602329,False,False,False,False,False,False,False,Low
32692,chr22,44498111,44498121,"pt212_lo,pt214_lo","pt212_lo_18377,pt214_lo_19328",-,2,2,0,2,32692,0.0,0.0,0.0,0.0,2.8109577833910895,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301164396699922,3.0,0.0,0.0,0.0,0.0,"5' UTR (NM_032287, exon 1 of 2)",117,ENSG00000188636,RTL6,retrotransposon Gag like 6,protein-coding,5' UTR,0.113333,0.700499,False,False,False,False,False,False,False,Low
32720,chr22,45577074,45577080,"pt214_lo,pt87_lo","pt214_lo_19086,pt87_lo_19249",+,2,2,0,2,32720,3.654762037049331,2.0,0.0,0.0,3.4180208351652808,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"exon (NM_006486, exon 16 of 17)",28570,ENSG00000238120,LINC01589,long intergenic non-protein coding RNA 1589,ncRNA,exon,0.021667,0.567388,False,False,False,False,False,False,False,Low
32761,chr22,47487157,47487161,"pt214_lo,pt226_lo","pt214_lo_19336,pt226_lo_13527",-,2,2,0,2,32761,0.0,0.0,0.0,0.0,5.12010200511464,2.0,0.0,0.0,2.5151935591609975,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_109967),-48,ENSG00000218357,LINC01644,long intergenic non-protein coding RNA 1644,ncRNA,promoter-TSS,0.023333,0.519135,True,False,False,False,False,False,True,Low
32768,chr22,49827929,49827942,"pt212_lo,pt214_lo","pt212_lo_18162,pt214_lo_19100",+,2,2,0,2,32768,0.0,0.0,0.0,0.0,3.8694719634383583,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60468948983946,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001304808),-63,ENSG00000100425,BRD1,bromodomain containing 1,protein-coding,promoter-TSS,0.19,0.858569,False,False,False,False,False,False,False,Low
32808,chr22,50201011,50201014,"pt226_lo,pt87_lo","pt226_lo_13376,pt87_lo_19274",+,2,2,0,2,32808,11.04931923150119,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4830226153908024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_031454),2,ENSG00000073169,SELENOO,selenoprotein O,protein-coding,promoter-TSS,0.14,0.763727,False,False,False,True,False,False,False,Low
32818,chr22,50327653,50327676,"pt221_lo,pt87_lo","pt221_lo_12817,pt87_lo_19510",-,2,2,0,2,32818,4.433985013372374,4.0,0.0,0.0,0.0,0.0,2.744429689918592,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001001794),-653,ENSG00000205593,DENND6B,DENN domain containing 6B,protein-coding,promoter-TSS,0.065,0.572379,False,False,False,False,False,False,False,Low
32819,chr22,50343311,50343339,"pt214_lo,pt221_lo,pt87_lo","pt214_lo_19108,pt221_lo_12656,pt87_lo_19275",+,3,3,0,3,32819,43.8692866647488,3.0,0.0,0.0,4.7016151769256,2.0,2.476730323221658,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001365836),-2,ENSG00000100239,PPP6R2,protein phosphatase 6 regulatory subunit 2,protein-coding,promoter-TSS,0.106667,0.712146,False,False,False,True,False,False,False,Low
32854,chr22,50529290,50529316,"pt212_lo,pt221_lo","pt212_lo_18398,pt221_lo_12822",-,2,2,0,2,32854,0.0,0.0,0.0,0.0,0.0,0.0,2.344942959709833,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.935678161215988,2.0,0.0,0.0,0.0,0.0,"exon (NM_001257988, exon 3 of 10)",709,ENSG00000025708,TYMP,thymidine phosphorylase,protein-coding,exon,0.076667,0.69218,False,False,False,False,False,False,False,Low
32864,chr22,50531043,50531047,"pt212_lo,pt214_lo,pt226_lo,pt87_lo","pt212_lo_18174,pt214_lo_19111,pt226_lo_13378,pt87_lo_19278",+,4,4,0,4,32864,5.0302019637618285,3.0,0.0,0.0,3.351776263174144,3.0,0.0,0.0,3.34467240213587,2.0,0.0,0.0,0.0,0.0,9.51908865328773,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001257988),-960,ENSG00000025708,TYMP,thymidine phosphorylase,protein-coding,promoter-TSS,0.088333,0.710483,False,False,False,False,False,False,False,Low
32865,chr22,50531072,50531074,"pt214_lo,pt87_lo","pt214_lo_19112,pt87_lo_19279",+,2,2,0,2,32865,10.107449570311028,2.0,0.0,0.0,4.099279025319764,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001257988),-988,ENSG00000025708,TYMP,thymidine phosphorylase,protein-coding,promoter-TSS,0.081667,0.698835,False,False,False,False,False,False,False,Low
32884,chr22,50539869,50539891,"pt214_lo,pt226_lo,pt87_lo","pt214_lo_19115,pt226_lo_13380,pt87_lo_19280,pt87_lo_19281",+,3,3,0,3,32884,20.36805201930137,4.0,0.0,0.0,18.33563038257612,3.0,0.0,0.0,9.15693738004701,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intergenic,-6019,ENSG00000130487,KLHDC7B,kelch domain containing 7B,protein-coding,Intergeni,0.015,0.427621,False,True,False,False,False,False,False,Low
32912,chr22,50582399,50582426,"pt212_lo,pt214_lo","pt212_lo_18417,pt214_lo_19359",-,2,2,0,2,32912,0.0,0.0,0.0,0.0,2.857710481624161,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.120616813277332,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_021492),586,ENSG00000254413,CHKB-CPT1B,CHKB-CPT1B readthrough (NMD candidate),ncRNA,promoter-TSS,0.116667,0.738769,False,False,False,False,False,False,False,Low
32969,chr3,4980303,4980309,"pt214_lo,pt226_lo,pt87_lo","pt214_lo_3832,pt226_lo_2695,pt87_lo_3835",-,3,3,0,3,32969,3.414933068761554,2.0,0.0,0.0,4.516008503249994,3.0,0.0,0.0,3.1092657098791694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_037903),-345,ENSG00000235831,BHLHE40-AS1,BHLHE40 antisense RNA 1,ncRNA,promoter-TSS,0.043333,0.554077,False,False,False,False,False,False,False,Low
33008,chr3,8733786,8733821,"pt212_lo,pt214_lo,pt226_lo,pt87_lo","pt212_lo_3165,pt214_lo_3388,pt226_lo_2352,pt87_lo_3356",+,4,4,0,4,33008,2.43355391166983,4.0,0.0,0.0,7.230064929213121,5.0,0.0,0.0,5.579731574944713,2.0,0.0,0.0,0.0,0.0,6.806846561863273,5.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_033337),2,ENSG00000182533,CAV3,caveolin 3,protein-coding,promoter-TSS,0.025,0.580699,True,False,False,False,False,False,True,Low
33041,chr3,9809913,9809933,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_3174,pt212_lo_3175,pt214_lo_3396,pt87_lo_3361",+,3,3,0,3,33041,3.6441757446342975,4.0,0.0,0.0,4.76135410832572,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792383296899951,5.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_037162),8,ENSG00000214021,TTLL3,tubulin tyrosine ligase like 3,protein-coding,promoter-TSS,0.05,0.584027,False,True,False,False,False,False,False,Low
33060,chr3,10115648,10115650,"pt212_lo,pt214_lo","pt212_lo_3185,pt214_lo_3402",+,2,2,0,2,33060,0.0,0.0,0.0,0.0,2.511988548713703,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47147430888334,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_018462),-26,ENSG00000254999,BRK1,BRICK1 subunit of SCAR/WAVE actin nucleating complex,protein-coding,promoter-TSS,0.063333,0.539101,False,False,False,True,False,False,False,Low
33079,chr3,10992738,10992757,"pt226_lo,pt87_lo","pt226_lo_2367,pt87_lo_3372",+,2,2,0,2,33079,2.670600453075964,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99371737228122,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001348250),0,ENSG00000157103,SLC6A1,solute carrier family 6 member 1,protein-coding,promoter-TSS,0.073333,0.685524,False,True,False,False,False,False,False,Low
33108,chr3,11643820,11643827,"pt212_lo,pt214_lo,pt221_lo","pt212_lo_3617,pt214_lo_3849,pt221_lo_2600",-,3,3,0,3,33108,0.0,0.0,0.0,0.0,2.44236945518795,2.0,2.262687369719086,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1098318302937487,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001128219),91,ENSG00000144560,VGLL4,vestigial like family member 4,protein-coding,promoter-TSS,0.043333,0.505824,False,False,False,False,False,False,False,Low
33126,chr3,12664150,12664162,"pt212_lo,pt87_lo","pt212_lo_3623,pt87_lo_3858,pt87_lo_3859",-,2,2,0,2,33126,5.08081435661654,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.780438567169308,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_148941),-39,ENSG00000132155,RAF1,"Raf-1 proto-oncogene, serine/threonine kinase",protein-coding,promoter-TSS,0.073333,0.585691,False,False,False,True,False,False,False,Low
